date,canton_name,total_trips,dataset,train_trips,road_trips,highway_trips,commuter_trips,non_commuter_trips
2020-03-22,Basel-Stadt,190652,2020,13982,157118,19563,19638,171025
2020-03-22,Wallis,243842,2020,16454,202423,24977,22063,221792
2020-03-22,Neuchatel,126003,2020,7845,105253,12919,11903,114114
2020-03-22,Appenzell-Innerrhoden,14420,2020,1184,12721,525,1139,13292
2020-03-22,Solothurn,295052,2020,32247,208887,53930,26339,268725
2020-03-22,Aargau,562217,2020,42369,420598,99259,49808,512419
2020-03-22,Schwyz,196226,2020,18923,137097,40218,16771,179467
2020-03-22,Uri,31120,2020,3608,20093,7429,2901,28230
2020-03-22,Schaffhausen,67953,2020,5338,61084,1540,6626,61337
2020-03-22,Ticino,162932,2020,5361,143747,13833,20480,142462
2020-03-22,Basel-Landschaft,291800,2020,16677,239481,35651,27242,264567
2020-03-22,Geneve,290314,2020,10334,264105,15885,28546,261779
2020-03-22,Luzern,329212,2020,22494,256498,50233,30320,298906
2020-03-22,Freiburg,237651,2020,12266,195177,30216,21574,216085
2020-03-22,Bern,827283,2020,68998,666155,92148,79467,747835
2020-03-22,Graubunden,162779,2020,14507,119603,28689,17155,145645
2020-03-22,Sankt-Gallen,507851,2020,38467,388694,80710,44422,463450
2020-03-23,Thurgau,563030,2020,34675,436887,91477,182699,380341
2020-03-23,Glarus,90411,2020,9516,49249,31658,26220,64204
2020-03-23,Zug,313596,2020,23111,203971,86524,105309,208297
2020-03-23,Jura,94014,2020,4501,86297,3226,25685,68340
2020-03-23,Obwalden,59269,2020,3560,49775,5946,19353,39928
2020-03-23,Appenzell-Ausserrhoden,126514,2020,9316,110354,6853,39535,86990
2020-03-23,Nidwalden,112065,2020,5067,71560,35446,36035,76039
2020-03-23,Zurich,2474023,2020,194727,1956642,322664,779970,1694065
2020-03-23,Waadt,1111403,2020,58723,879099,173593,282630,828786
2020-03-23,Basel-Stadt,421415,2020,27709,331561,62153,137827,283596
2020-03-23,Wallis,438681,2020,27158,356168,55366,112995,325698
2020-03-23,Neuchatel,256790,2020,13941,212750,30111,69856,186947
2020-03-23,Appenzell-Innerrhoden,25077,2020,1350,23123,616,6844,18245
2020-03-23,Solothurn,668405,2020,62608,447909,157898,215598,452817
2020-03-23,Aargau,1268160,2020,89579,899407,279185,419472,848699
2020-03-23,Schwyz,385771,2020,28849,265999,90932,112729,273052
2020-03-23,Uri,61360,2020,4136,40231,17003,16191,45180
2020-03-23,Schaffhausen,142947,2020,10328,128872,3758,45374,97585
2020-03-23,Ticino,358491,2020,8926,310774,38802,93558,264943
2020-03-23,Basel-Landschaft,624576,2020,33103,471896,119587,199228,425359
2020-03-23,Geneve,544661,2020,15205,498700,30767,135092,409580
2020-03-23,Luzern,746690,2020,40835,554215,151649,241623,505077
2020-03-23,Freiburg,504317,2020,23346,400335,80646,143133,361194
2020-03-23,Bern,1803667,2020,135272,1408930,259488,569126,1234565
2020-03-23,Graubunden,330271,2020,26730,247357,56204,97619,232672
2020-03-23,Sankt-Gallen,1095683,2020,73490,796704,225509,347560,748145
2020-03-24,Thurgau,565907,2020,34675,440586,90657,177456,388462
2020-03-24,Glarus,92106,2020,9843,50500,31773,25018,67099
2020-03-24,Zug,321572,2020,23853,210495,87237,102843,218742
2020-03-24,Jura,93911,2020,4544,86231,3148,24550,69373
2020-03-24,Obwalden,62910,2020,3732,53162,6024,18702,44217
2020-03-24,Appenzell-Ausserrhoden,128082,2020,9490,111791,6812,38948,89145
2020-03-24,Nidwalden,116962,2020,5194,75699,36081,34310,82665
2020-03-24,Zurich,2484913,2020,194141,1969819,320963,756414,1728508
2020-03-24,Waadt,1135722,2020,58772,903426,173535,273863,861872
2020-03-24,Basel-Stadt,422944,2020,27021,333517,62417,133549,289406
2020-03-24,Wallis,432748,2020,26491,351677,54592,108450,324310
2020-03-24,Neuchatel,261067,2020,14170,217257,29649,67002,194075
2020-03-24,Appenzell-Innerrhoden,26940,2020,1459,24928,566,7044,19909
2020-03-24,Solothurn,673926,2020,62390,454186,157361,208473,465464
2020-03-24,Aargau,1276853,2020,90404,907614,278846,405442,871423
2020-03-24,Schwyz,397677,2020,30895,275538,91254,110097,287591
2020-03-24,Uri,65418,2020,4699,42792,17941,15894,49538
2020-03-24,Schaffhausen,143945,2020,10367,129404,4183,44806,99149
2020-03-24,Ticino,362272,2020,9517,315327,37439,86524,275760
2020-03-24,Basel-Landschaft,635972,2020,33554,482656,119771,194384,441598
2020-03-24,Geneve,549357,2020,14196,504867,30304,128986,420382
2020-03-24,Luzern,765248,2020,41892,570728,152640,235300,529960
2020-03-24,Freiburg,515065,2020,23487,411876,79714,137573,377504
2020-03-24,Bern,1886170,2020,136321,1490808,259064,554894,1331299
2020-03-24,Graubunden,332645,2020,27171,250047,55446,93431,239234
2020-03-24,Sankt-Gallen,1107201,2020,74692,807835,224696,337019,770205
2020-03-25,Thurgau,571201,2020,35440,444329,91443,174382,396831
2020-03-25,Glarus,89773,2020,9594,48752,31436,24760,65023
2020-03-25,Zug,319330,2020,23447,208455,87437,101353,217986
2020-03-25,Jura,96728,2020,4705,88817,3218,24572,72169
2020-03-25,Obwalden,60492,2020,3776,50670,6058,18531,41975
2020-03-25,Appenzell-Ausserrhoden,129443,2020,9400,112678,7378,38303,91154
2020-03-25,Nidwalden,112346,2020,5192,71889,35274,33604,78752
2020-03-25,Zurich,2500315,2020,194443,1982337,323546,745559,1754768
2020-03-25,Waadt,1156921,2020,59604,923172,174156,271236,885695
2020-03-25,Basel-Stadt,426637,2020,27705,336651,62291,133256,293392
2020-03-25,Wallis,438523,2020,26720,358017,53797,107033,331501
2020-03-25,Neuchatel,265752,2020,14126,220721,30918,66328,199438
2020-03-25,Appenzell-Innerrhoden,29333,2020,1575,27035,734,6783,22560
2020-03-25,Solothurn,683131,2020,62758,460397,159988,205611,477533
2020-03-25,Aargau,1293128,2020,91031,920167,281940,401044,892094
2020-03-25,Schwyz,384539,2020,29375,263982,91192,107096,277454
2020-03-25,Uri,61971,2020,4573,40200,17207,15182,46799
2020-03-25,Schaffhausen,145706,2020,10606,131190,3923,43410,102310
2020-03-25,Ticino,339580,2020,9346,294352,35891,84534,255056
2020-03-25,Basel-Landschaft,639457,2020,34770,484314,120385,191774,447695
2020-03-25,Geneve,560286,2020,14244,515865,30190,126894,433405
2020-03-25,Luzern,757057,2020,41472,564019,151575,232044,525023
2020-03-25,Freiburg,517810,2020,23223,414594,80005,135888,381934
2020-03-25,Bern,1837437,2020,135389,1439876,262193,542596,1294861
2020-03-25,Graubunden,329485,2020,27080,246936,55486,93882,235622
2020-03-25,Sankt-Gallen,1107601,2020,74611,806825,226187,333573,774051
2020-03-26,Thurgau,563873,2020,33295,438970,91617,172475,391409
2020-03-26,Glarus,92365,2020,9503,50045,32829,24780,67597
2020-03-26,Zug,320578,2020,23885,209117,87586,100086,220503
2020-03-26,Jura,98012,2020,4658,90088,3276,24219,73804
2020-03-26,Obwalden,63252,2020,3836,53181,6244,18899,44362
2020-03-26,Appenzell-Ausserrhoden,125818,2020,8948,109639,7243,37141,88689
2020-03-26,Nidwalden,116856,2020,5125,75341,36403,34014,82855
2020-03-26,Zurich,2470641,2020,190740,1953990,325921,740672,1729979
2020-03-26,Waadt,1170705,2020,59896,933828,176990,272137,898578
2020-03-26,Basel-Stadt,424631,2020,26865,334533,63242,131870,292771
2020-03-26,Wallis,442597,2020,26837,361766,54005,106200,336409
2020-03-26,Neuchatel,265833,2020,13807,221231,30803,65832,200010
2020-03-26,Appenzell-Innerrhoden,25933,2020,1492,23749,702,6455,19488
2020-03-26,Solothurn,682706,2020,61438,460342,160934,203026,479689
2020-03-26,Aargau,1294320,2020,90063,919581,284688,397718,896614
2020-03-26,Schwyz,393008,2020,29780,269017,94222,107054,285965
2020-03-26,Uri,64393,2020,4712,42049,17643,15489,48915
2020-03-26,Schaffhausen,146442,2020,10190,132028,4232,43934,102516
2020-03-26,Ticino,346080,2020,9420,299941,36731,84347,261746
2020-03-26,Basel-Landschaft,638235,2020,33824,481935,122487,191405,446841
2020-03-26,Geneve,569711,2020,14074,524659,30989,128664,441058
2020-03-26,Luzern,773578,2020,41580,577965,154045,230417,543174
2020-03-26,Freiburg,524702,2020,23601,420280,80833,134125,390590
2020-03-26,Bern,1866017,2020,134624,1468656,262756,539696,1326341
2020-03-26,Graubunden,334245,2020,26733,249150,58384,93491,240779
2020-03-26,Sankt-Gallen,1095480,2020,71604,795740,228158,327912,767591
2020-03-27,Thurgau,619859,2020,35884,488839,95146,167946,451923
2020-03-27,Glarus,105368,2020,10398,56367,38614,24870,80510
2020-03-27,Zug,345107,2020,25595,227827,91694,96939,248178
2020-03-27,Jura,105684,2020,5361,96818,3514,24310,81384
2020-03-27,Obwalden,67109,2020,4265,56405,6450,18158,48961
2020-03-27,Appenzell-Ausserrhoden,138563,2020,9925,121275,7377,36616,101960
2020-03-27,Nidwalden,124880,2020,5758,80990,38141,32877,92012
2020-03-27,Zurich,2682892,2020,198613,2143318,340970,715868,1967034
2020-03-27,Waadt,1252915,2020,64048,999883,188993,270416,982509
2020-03-27,Basel-Stadt,444463,2020,28116,352902,63456,126753,317722
2020-03-27,Wallis,475271,2020,28934,387180,59169,106393,368891
2020-03-27,Neuchatel,286061,2020,15273,237649,33148,64325,221746
2020-03-27,Appenzell-Innerrhoden,29880,2020,1637,27549,705,6750,23141
2020-03-27,Solothurn,723582,2020,64232,495731,163631,195913,527680
2020-03-27,Aargau,1387306,2020,93650,1002494,291174,383391,1003929
2020-03-27,Schwyz,434304,2020,32402,300144,101771,104947,329371
2020-03-27,Uri,70882,2020,4964,47228,18701,15358,55535
2020-03-27,Schaffhausen,158823,2020,11008,143464,4361,42983,115850
2020-03-27,Ticino,379248,2020,9823,332182,37254,84924,294336
2020-03-27,Basel-Landschaft,677508,2020,35152,519751,122615,184913,492606
2020-03-27,Geneve,597013,2020,14374,549145,33505,128573,468452
2020-03-27,Luzern,829975,2020,44555,626372,159060,224318,605669
2020-03-27,Freiburg,560942,2020,24718,451757,84476,129867,431085
2020-03-27,Bern,1991602,2020,141305,1577887,272432,520477,1471147
2020-03-27,Graubunden,369064,2020,28715,274368,66001,91952,277132
2020-03-27,Sankt-Gallen,1196848,2020,76960,879437,240472,319099,877772
2020-03-28,Thurgau,489220,2020,26230,409762,53238,46349,442880
2020-03-28,Glarus,87748,2020,8811,50994,27953,7509,80248
2020-03-28,Zug,282017,2020,22031,203117,56880,24287,257742
2020-03-28,Jura,90604,2020,4189,84177,2248,8787,81829
2020-03-28,Obwalden,59837,2020,3826,51576,4446,5510,54338
2020-03-28,Appenzell-Ausserrhoden,125424,2020,8702,111502,5225,11251,114179
2020-03-28,Nidwalden,107101,2020,5536,77139,24438,9175,97937
2020-03-28,Zurich,2164769,2020,143317,1815378,206085,193297,1971483
2020-03-28,Waadt,1053223,2020,52748,880025,120463,92673,960563
2020-03-28,Basel-Stadt,298023,2020,17911,248953,31171,30775,267261
2020-03-28,Wallis,381726,2020,22206,324816,34713,38556,343179
2020-03-28,Neuchatel,236232,2020,12608,198002,25632,21364,214879
2020-03-28,Appenzell-Innerrhoden,30943,2020,1781,28227,946,2335,28620
2020-03-28,Solothurn,543717,2020,44962,410019,88748,50888,492841
2020-03-28,Aargau,1048454,2020,65563,818952,163947,98516,949947
2020-03-28,Schwyz,389623,2020,31459,288900,69273,32314,357319
2020-03-28,Uri,58820,2020,4614,42629,11587,5344,53486
2020-03-28,Schaffhausen,119547,2020,7741,109662,2155,11980,107580
2020-03-28,Ticino,311903,2020,7901,283233,20779,34247,277667
2020-03-28,Basel-Landschaft,492937,2020,23258,409310,60379,47334,445615
2020-03-28,Geneve,504020,2020,11725,470549,21757,43902,460130
2020-03-28,Luzern,669246,2020,36904,539629,92722,61675,607580
2020-03-28,Freiburg,467847,2020,20725,395990,51144,41358,426501
2020-03-28,Bern,1585185,2020,106264,1322886,156057,148012,1437195
2020-03-28,Graubunden,294196,2020,21482,231083,41653,30639,263579
2020-03-28,Sankt-Gallen,954311,2020,62354,752425,139552,87853,866479
2020-03-29,Thurgau,214765,2020,14324,169414,31037,20665,194111
2020-03-29,Glarus,51841,2020,5732,26680,19438,4214,47636
2020-03-29,Zug,140255,2020,12617,94867,32780,12611,127654
2020-03-29,Jura,41596,2020,2458,37849,1299,4095,37513
2020-03-29,Obwalden,28950,2020,1963,24637,2359,2642,26317
2020-03-29,Appenzell-Ausserrhoden,59753,2020,4737,51997,3031,5586,54179
2020-03-29,Nidwalden,50675,2020,2855,35618,12213,4588,46098
2020-03-29,Zurich,1060177,2020,82667,853770,123749,100947,959240
2020-03-29,Waadt,605904,2020,32011,500322,73583,53041,552874
2020-03-29,Basel-Stadt,163071,2020,13655,130852,18574,17598,145483
2020-03-29,Wallis,232916,2020,14967,194044,23916,22107,210821
2020-03-29,Neuchatel,133805,2020,7763,111352,14701,12117,121700
2020-03-29,Appenzell-Innerrhoden,13260,2020,930,11954,385,1114,12156
2020-03-29,Solothurn,296282,2020,30504,210928,54858,25895,270396
2020-03-29,Aargau,534696,2020,41153,394926,98625,48474,486231
2020-03-29,Schwyz,194781,2020,17221,136277,41293,16633,178158
2020-03-29,Uri,34340,2020,3290,23860,7200,3058,31292
2020-03-29,Schaffhausen,57719,2020,4457,51690,1582,5877,51852
2020-03-29,Ticino,199274,2020,5653,179859,13774,20791,178496
2020-03-29,Basel-Landschaft,250405,2020,15601,199455,35359,25500,224915
2020-03-29,Geneve,305185,2020,8851,281963,14381,27046,278151
2020-03-29,Luzern,338800,2020,22486,265114,51210,30014,308796
2020-03-29,Freiburg,260851,2020,12804,217427,30630,22611,238251
2020-03-29,Bern,863283,2020,68646,700199,94459,79113,784191
2020-03-29,Graubunden,188685,2020,15155,142095,31457,17893,170815
2020-03-29,Sankt-Gallen,482213,2020,35118,364670,82445,42651,439584
2020-03-30,Thurgau,530371,2020,31864,409329,89188,168167,362214
2020-03-30,Glarus,84892,2020,9158,45194,30549,24790,60112
2020-03-30,Zug,290796,2020,21286,185670,83851,98517,192290
2020-03-30,Jura,85557,2020,4471,77907,3190,23760,61809
2020-03-30,Obwalden,53786,2020,3347,44783,5667,18226,35571
2020-03-30,Appenzell-Ausserrhoden,112300,2020,8760,96993,6558,36514,75797
2020-03-30,Nidwalden,102399,2020,4707,64051,33652,34001,68410
2020-03-30,Zurich,2326939,2020,181475,1831613,313861,723478,1603471
2020-03-30,Waadt,1065941,2020,54963,838277,172712,269821,796132
2020-03-30,Basel-Stadt,413244,2020,26579,324033,62644,130345,282911
2020-03-30,Wallis,417357,2020,25399,338264,53707,108452,308919
2020-03-30,Neuchatel,230186,2020,12196,189393,28606,62282,167914
2020-03-30,Appenzell-Innerrhoden,21496,2020,1361,19562,583,6249,15257
2020-03-30,Solothurn,634114,2020,57863,422642,153620,202202,431924
2020-03-30,Aargau,1213321,2020,84208,857151,271971,395175,818156
2020-03-30,Schwyz,349850,2020,26388,236265,87206,105935,243924
2020-03-30,Uri,55131,2020,3814,36075,15255,15184,39960
2020-03-30,Schaffhausen,140269,2020,10023,126338,3920,43193,97089
2020-03-30,Ticino,331629,2020,8122,287978,35544,84969,246674
2020-03-30,Basel-Landschaft,601765,2020,32233,450176,119368,189550,412227
2020-03-30,Geneve,525708,2020,13573,481506,30640,124453,401267
2020-03-30,Luzern,698808,2020,38713,514252,145857,229746,469076
2020-03-30,Freiburg,465527,2020,21345,366076,78115,131126,334411
2020-03-30,Bern,1668324,2020,124561,1291650,252131,527928,1140416
2020-03-30,Graubunden,299339,2020,25454,220068,53838,92569,206792
2020-03-30,Sankt-Gallen,1013719,2020,68414,728443,216884,323147,690594
2020-03-31,Thurgau,589975,2020,34661,461605,93719,171908,418078
2020-03-31,Glarus,94975,2020,9337,52322,33327,24967,70020
2020-03-31,Zug,330266,2020,24171,217374,88728,100849,229425
2020-03-31,Jura,99290,2020,4715,91152,3433,24498,74803
2020-03-31,Obwalden,62046,2020,3823,52125,6106,18688,43366
2020-03-31,Appenzell-Ausserrhoden,130622,2020,9557,114080,6996,37703,92931
2020-03-31,Nidwalden,118180,2020,5327,76185,36677,34946,83243
2020-03-31,Zurich,2626887,2020,197412,2096388,333099,742503,1884396
2020-03-31,Waadt,1209870,2020,61193,964513,184176,276985,932898
2020-03-31,Basel-Stadt,447977,2020,26993,356215,64779,132468,315519
2020-03-31,Wallis,461067,2020,28118,377256,55704,110650,350428
2020-03-31,Neuchatel,266128,2020,13789,220879,31467,64473,201663
2020-03-31,Appenzell-Innerrhoden,26890,2020,1551,24674,677,6715,20188
2020-03-31,Solothurn,699428,2020,61263,475406,162770,204830,494609
2020-03-31,Aargau,1335089,2020,89804,957891,287404,399263,935836
2020-03-31,Schwyz,405245,2020,30403,281452,93401,109518,295739
2020-03-31,Uri,64871,2020,4793,43383,16706,15743,49139
2020-03-31,Schaffhausen,154090,2020,10785,139213,4103,43506,110596
2020-03-31,Ticino,348839,2020,9180,303678,35990,83645,265203
2020-03-31,Basel-Landschaft,660343,2020,33826,503408,123121,191400,468955
2020-03-31,Geneve,593115,2020,14368,546370,32389,126661,466466
2020-03-31,Luzern,795473,2020,42430,597883,155171,235539,559945
2020-03-31,Freiburg,528608,2020,23162,423782,81672,134515,394102
2020-03-31,Bern,1888490,2020,134937,1487085,266487,540768,1347742
2020-03-31,Graubunden,343655,2020,27819,258942,56915,95694,247982
2020-03-31,Sankt-Gallen,1143399,2020,74560,836432,232430,332190,811232
2020-04-01,Thurgau,615100,2020,35463,483526,96123,170539,444574
2020-04-01,Glarus,103398,2020,10035,58229,35146,25566,77843
2020-04-01,Zug,345363,2020,24885,228097,92392,100402,244973
2020-04-01,Jura,104669,2020,5020,96175,3483,25022,79657
2020-04-01,Obwalden,68376,2020,4169,57781,6438,19072,49317
2020-04-01,Appenzell-Ausserrhoden,137597,2020,10074,119896,7636,37451,100155
2020-04-01,Nidwalden,125277,2020,5732,81765,37792,34363,90926
2020-04-01,Zurich,2707805,2020,202091,2164344,341381,735308,1972508
2020-04-01,Waadt,1295598,2020,65373,1036142,194093,278371,1017237
2020-04-01,Basel-Stadt,454165,2020,27109,362098,64970,131468,322709
2020-04-01,Wallis,493432,2020,30242,403929,59271,110324,383119
2020-04-01,Neuchatel,284621,2020,14983,236444,33206,64246,220389
2020-04-01,Appenzell-Innerrhoden,27844,2020,1590,25609,659,6547,21311
2020-04-01,Solothurn,721326,2020,63091,492178,166067,200961,520376
2020-04-01,Aargau,1377695,2020,92546,992744,292417,396039,981668
2020-04-01,Schwyz,426026,2020,31978,296543,97517,108545,317494
2020-04-01,Uri,69570,2020,4610,46889,18080,15808,53771
2020-04-01,Schaffhausen,157060,2020,10708,142280,4080,42844,114224
2020-04-01,Ticino,368770,2020,9128,322365,37287,85291,283490
2020-04-01,Basel-Landschaft,677871,2020,34308,517922,125649,189517,488362
2020-04-01,Geneve,629242,2020,14722,580168,34362,127256,501997
2020-04-01,Luzern,827202,2020,44440,622644,160128,232790,594422
2020-04-01,Freiburg,562686,2020,24789,452313,85595,133689,429008
2020-04-01,Bern,1987174,2020,140355,1573302,273539,534971,1452226
2020-04-01,Graubunden,367282,2020,28285,278741,60281,96056,271251
2020-04-01,Sankt-Gallen,1196425,2020,78102,877976,240372,330396,866055
2020-04-02,Thurgau,626927,2020,36250,493926,96762,169679,457259
2020-04-02,Glarus,89650,2020,9955,45943,33763,17247,72414
2020-04-02,Zug,350959,2020,27927,233511,89536,99702,251271
2020-04-02,Jura,108399,2020,5326,99839,3242,24938,83470
2020-04-02,Obwalden,69830,2020,5003,58155,6683,19000,50842
2020-04-02,Appenzell-Ausserrhoden,141137,2020,10049,123523,7577,37114,104035
2020-04-02,Nidwalden,126224,2020,6918,81921,37396,33709,92527
2020-04-02,Zurich,2734795,2020,207988,2195353,331465,730023,2004783
2020-04-02,Waadt,1313211,2020,64945,1051836,196441,277686,1035537
2020-04-02,Basel-Stadt,462557,2020,27120,369045,66399,131962,330603
2020-04-02,Wallis,491654,2020,30035,401760,59871,108857,382809
2020-04-02,Neuchatel,293335,2020,15352,243546,34448,64687,228660
2020-04-02,Appenzell-Innerrhoden,28977,2020,1700,26613,675,6637,22352
2020-04-02,Solothurn,731803,2020,62833,502189,166792,200693,531122
2020-04-02,Aargau,1391074,2020,94722,1008523,287838,392250,998835
2020-04-02,Schwyz,432297,2020,33825,301503,96980,105767,326542
2020-04-02,Uri,69361,2020,4967,46532,17872,15304,54066
2020-04-02,Schaffhausen,158654,2020,10788,143696,4181,42373,116292
2020-04-02,Ticino,386919,2020,9516,340686,36725,85244,301684
2020-04-02,Basel-Landschaft,690171,2020,34557,528780,126841,190855,499324
2020-04-02,Geneve,639611,2020,14140,591110,34373,129482,510141
2020-04-02,Luzern,837883,2020,47266,632324,158307,232360,605537
