"datum","entries","entries_pos","entries_neg","sumTotal","timeframe_7d","sumTotal_last7d","timeframe_14d","sumTotal_last14d","timeframe_28d","sumTotal_last28d","timeframe_phase2","sumTotal_Phase2","timeframe_phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","pos_anteil","pos_anteil_mean7d","timeframe_all","anteil_pos_all","anteil_pos_14","anteil_pos_28","anteil_pos_phase2","anteil_pos_phase2b","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","entries_diff_last_age","entries_diff_last","type","version","datum_unit","nachweismethode","geoRegion"
2020-05-17,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-05-18,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-05-19,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-05-20,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-05-21,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-05-22,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-05-23,1,0,1,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,6.2,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-05-24,1,0,1,2,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,6.2,NA,NA,12.4,NA,NA,NA,NA,NA,NA,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-05-25,2,0,2,4,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,12.4,NA,NA,24.8,NA,NA,NA,NA,NA,NA,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-05-26,8,0,8,12,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,3.29,NA,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,49.6,20.4,NA,74.4,NA,NA,NA,NA,NA,NA,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-05-27,4,0,4,16,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,3.14,NA,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,24.8,19.47,NA,99.21,NA,NA,NA,NA,NA,NA,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-05-28,4,0,4,20,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,3.14,NA,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,24.8,19.47,NA,124.01,NA,NA,NA,NA,NA,NA,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-05-29,3,0,3,23,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,23,NA,3.14,3.21,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,18.6,19.47,19.9,142.61,NA,NA,NA,NA,NA,142.61,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-05-30,0,0,0,23,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,22,NA,2.14,3.43,NA,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,0,13.27,21.27,142.61,NA,NA,NA,NA,NA,136.41,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-05-31,1,0,1,24,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,22,NA,2.43,3.43,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,6.2,15.07,21.27,148.81,NA,NA,NA,NA,NA,136.41,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-01,2,0,2,26,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,22,NA,2.86,3.36,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,12.4,17.73,20.83,161.21,NA,NA,NA,NA,NA,136.41,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-02,1,0,1,27,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,15,NA,3.14,3.5,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,6.2,19.47,21.7,167.41,NA,NA,NA,NA,NA,93.01,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-03,6,0,6,33,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,17,NA,3.71,3.43,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,37.2,23,21.27,204.61,NA,NA,NA,NA,NA,105.41,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-04,7,0,7,40,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,20,NA,3.71,3.43,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,43.4,23,21.27,248.02,NA,NA,NA,NA,NA,124.01,NA,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-05,5,0,5,45,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,22,45,3.57,3.29,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,31,22.14,20.4,279.02,NA,NA,NA,NA,NA,136.41,279.02,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-06,4,0,4,49,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26,48,4.86,3.5,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,24.8,30.13,21.7,303.82,NA,NA,NA,NA,NA,161.21,297.62,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-07,1,0,1,50,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,26,48,4.43,3.5,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,6.2,27.47,21.7,310.02,NA,NA,NA,NA,NA,161.21,297.62,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-08,1,0,1,51,FALSE,0,FALSE,0,FALSE,0,TRUE,1,FALSE,0,25,47,4,3.93,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,6.2,24.8,24.37,316.22,NA,NA,NA,6.2,NA,155.01,291.42,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-09,10,0,10,61,FALSE,0,FALSE,0,FALSE,0,TRUE,11,FALSE,0,34,49,3.43,4.79,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,62,21.27,29.7,378.22,NA,NA,NA,68.2,NA,210.81,303.82,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-10,3,0,3,64,FALSE,0,FALSE,0,FALSE,0,TRUE,14,FALSE,0,31,48,3.29,4.64,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,18.6,20.4,28.77,396.83,NA,NA,NA,86.81,NA,192.21,297.62,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-11,4,0,4,68,FALSE,0,FALSE,0,FALSE,0,TRUE,18,FALSE,0,28,48,3.29,4.64,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,24.8,20.4,28.77,421.63,NA,NA,NA,111.61,NA,173.61,297.62,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-12,1,0,1,69,FALSE,0,FALSE,0,FALSE,0,TRUE,19,FALSE,0,24,46,4.29,4.43,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,6.2,26.6,27.47,427.83,NA,NA,NA,117.81,NA,148.81,285.22,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-13,3,0,3,72,FALSE,0,FALSE,0,FALSE,0,TRUE,22,FALSE,0,23,49,4.71,4.43,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,18.6,29.2,27.47,446.43,NA,NA,NA,136.41,NA,142.61,303.82,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-14,1,0,1,73,FALSE,0,FALSE,0,FALSE,0,TRUE,23,FALSE,0,23,49,4.86,4.36,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,6.2,30.13,27.03,452.63,NA,NA,NA,142.61,NA,142.61,303.82,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-15,8,0,8,81,FALSE,0,FALSE,0,FALSE,0,TRUE,31,FALSE,0,30,55,5.29,4.79,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,49.6,32.8,29.7,502.23,NA,NA,NA,192.21,NA,186.01,341.02,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-16,13,0,13,94,FALSE,0,FALSE,0,FALSE,0,TRUE,44,FALSE,0,33,67,5.43,5.43,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,80.61,33.67,33.67,582.84,NA,NA,NA,272.82,NA,204.61,415.43,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-17,4,0,4,98,FALSE,0,FALSE,0,FALSE,0,TRUE,48,FALSE,0,34,65,5.57,6,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,24.8,34.54,37.2,607.64,NA,NA,NA,297.62,NA,210.81,403.03,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-18,7,0,7,105,FALSE,0,FALSE,0,FALSE,0,TRUE,55,FALSE,0,37,65,5.43,6.57,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,43.4,33.67,40.74,651.04,NA,NA,NA,341.02,NA,229.41,403.03,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-19,2,0,2,107,FALSE,0,FALSE,0,FALSE,0,TRUE,57,FALSE,0,38,62,5.29,7.29,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,12.4,32.8,45.2,663.44,NA,NA,NA,353.42,NA,235.62,384.42,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-20,4,0,4,111,FALSE,0,FALSE,0,FALSE,0,TRUE,61,FALSE,0,39,62,6.14,7.5,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,24.8,38.07,46.5,688.24,NA,NA,NA,378.22,NA,241.82,384.42,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-21,0,0,0,111,FALSE,0,FALSE,0,FALSE,0,TRUE,61,FALSE,0,38,61,7.14,7.57,NA,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,0,44.27,46.94,688.24,NA,NA,NA,378.22,NA,235.62,378.22,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-22,7,0,7,118,FALSE,0,FALSE,0,FALSE,0,TRUE,68,FALSE,0,37,67,7.86,9.14,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,43.4,48.74,56.67,731.65,NA,NA,NA,421.63,NA,229.41,415.43,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-23,19,0,19,137,FALSE,0,FALSE,0,FALSE,0,TRUE,87,FALSE,0,43,76,9.14,9.64,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,117.81,56.67,59.77,849.45,NA,NA,NA,539.43,NA,266.62,471.23,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-24,11,0,11,148,FALSE,0,FALSE,0,FALSE,0,TRUE,98,FALSE,0,50,84,9.43,10.64,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,68.2,58.47,65.97,917.66,NA,NA,NA,607.64,NA,310.02,520.83,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-25,12,0,12,160,FALSE,0,FALSE,0,FALSE,0,TRUE,110,FALSE,0,55,92,9.71,11.07,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,74.4,60.21,68.64,992.06,NA,NA,NA,682.04,NA,341.02,570.44,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-26,11,0,11,171,FALSE,0,FALSE,0,FALSE,0,TRUE,121,FALSE,0,64,102,13,11.64,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,68.2,80.61,72.17,1060.27,NA,NA,NA,750.25,NA,396.83,632.44,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-27,6,0,6,177,FALSE,0,FALSE,0,FALSE,0,TRUE,127,FALSE,0,66,105,13.14,11.64,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,37.2,81.47,72.17,1097.47,NA,NA,NA,787.45,NA,409.23,651.04,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-28,2,0,2,179,FALSE,0,FALSE,0,FALSE,0,TRUE,129,FALSE,0,68,106,14.14,11.79,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,12.4,87.67,73.1,1109.87,NA,NA,NA,799.85,NA,421.63,657.24,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-29,30,0,30,209,FALSE,0,FALSE,0,FALSE,0,TRUE,159,FALSE,0,91,128,14.29,12,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,186.01,88.6,74.4,1295.88,NA,NA,NA,985.86,NA,564.24,793.65,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-06-30,20,0,20,229,FALSE,0,FALSE,0,FALSE,0,TRUE,179,FALSE,0,92,135,14.14,11.43,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,124.01,87.67,70.87,1419.89,NA,NA,NA,1109.87,NA,570.44,837.05,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-01,18,0,18,247,FALSE,0,FALSE,0,FALSE,0,TRUE,197,FALSE,0,99,149,13.86,11.36,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,111.61,85.94,70.44,1531.5,NA,NA,NA,1221.48,NA,613.84,923.86,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-02,13,0,13,260,FALSE,0,FALSE,0,FALSE,0,TRUE,210,FALSE,0,100,155,13.86,10.79,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,80.61,85.94,66.9,1612.1,NA,NA,NA,1302.08,NA,620.04,961.06,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-03,10,0,10,270,FALSE,0,FALSE,0,FALSE,0,TRUE,220,FALSE,0,99,163,11,10.64,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,62,68.2,65.97,1674.11,NA,NA,NA,1364.09,NA,613.84,1010.66,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-04,4,0,4,274,FALSE,0,FALSE,0,FALSE,0,TRUE,224,FALSE,0,97,163,9.71,10.93,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,24.8,60.21,67.77,1698.91,NA,NA,NA,1388.89,NA,601.44,1010.66,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-05,2,0,2,276,FALSE,0,FALSE,0,FALSE,0,TRUE,226,FALSE,0,97,165,8.57,10.86,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,12.4,53.14,67.34,1711.31,NA,NA,NA,1401.29,NA,601.44,1023.07,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-06,10,0,10,286,FALSE,0,FALSE,0,FALSE,0,TRUE,236,FALSE,0,77,168,7.29,9.64,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,62,45.2,59.77,1773.31,NA,NA,NA,1463.29,NA,477.43,1041.67,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-07,11,0,11,297,FALSE,0,FALSE,0,FALSE,0,TRUE,247,FALSE,0,68,160,7.14,8.93,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,68.2,44.27,55.37,1841.52,NA,NA,NA,1531.5,NA,421.63,992.06,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-08,10,0,10,307,FALSE,0,FALSE,0,FALSE,0,TRUE,257,FALSE,0,60,159,8,8.07,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,62,49.6,50.04,1903.52,NA,NA,NA,1593.5,NA,372.02,985.86,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-09,4,0,4,311,FALSE,0,FALSE,0,FALSE,0,TRUE,261,FALSE,0,51,151,7.86,7.71,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,24.8,48.74,47.81,1928.32,NA,NA,NA,1618.3,NA,316.22,936.26,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-10,9,0,9,320,FALSE,0,FALSE,0,FALSE,0,TRUE,270,FALSE,0,50,149,8.29,7.64,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,55.8,51.4,47.37,1984.13,NA,NA,NA,1674.11,NA,310.02,923.86,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-11,10,0,10,330,FALSE,0,FALSE,0,FALSE,0,TRUE,280,FALSE,0,56,153,8.14,7.71,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,62,50.47,47.81,2046.13,NA,NA,NA,1736.11,NA,347.22,948.66,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-12,1,0,1,331,FALSE,0,FALSE,0,FALSE,0,TRUE,281,FALSE,0,55,152,7.57,7.79,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,6.2,46.94,48.3,2052.33,NA,NA,NA,1742.31,NA,341.02,942.46,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-13,13,0,13,344,FALSE,0,FALSE,0,FALSE,0,TRUE,294,FALSE,0,58,135,8.14,7.93,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,80.61,50.47,49.17,2132.94,NA,NA,NA,1822.92,NA,359.62,837.05,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-14,10,0,10,354,FALSE,0,FALSE,0,FALSE,0,TRUE,304,FALSE,0,57,125,8.14,7.86,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,62,50.47,48.74,2194.94,NA,NA,NA,1884.92,NA,353.42,775.05,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-15,6,0,6,360,FALSE,0,FALSE,0,FALSE,0,TRUE,310,FALSE,0,53,113,7.43,8.14,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,37.2,46.07,50.47,2232.14,NA,NA,NA,1922.12,NA,328.62,700.64,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-16,8,0,8,368,FALSE,0,FALSE,0,FALSE,0,TRUE,318,FALSE,0,57,108,7.71,8.29,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,49.6,47.81,51.4,2281.75,NA,NA,NA,1971.73,NA,353.42,669.64,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-17,9,0,9,377,FALSE,0,FALSE,0,FALSE,0,TRUE,327,FALSE,0,57,107,7.57,8.14,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,55.8,46.94,50.47,2337.55,NA,NA,NA,2027.53,NA,353.42,663.44,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-18,5,0,5,382,FALSE,0,FALSE,0,FALSE,0,TRUE,332,FALSE,0,52,108,7.57,7.93,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,31,46.94,49.17,2368.55,NA,NA,NA,2058.53,NA,322.42,669.64,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-19,3,0,3,385,FALSE,0,FALSE,0,FALSE,0,TRUE,335,FALSE,0,54,109,8.71,7.86,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,18.6,54.01,48.74,2387.15,NA,NA,NA,2077.13,NA,334.82,675.84,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-20,12,0,12,397,FALSE,0,FALSE,0,FALSE,0,TRUE,347,FALSE,0,53,111,8.43,7.43,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,74.4,52.27,46.07,2461.56,NA,NA,NA,2151.54,NA,328.62,688.24,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-21,10,0,10,407,FALSE,0,FALSE,0,FALSE,0,TRUE,357,FALSE,0,53,110,8.14,7.36,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,62,50.47,45.63,2523.56,NA,NA,NA,2213.54,NA,328.62,682.04,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-22,14,0,14,421,FALSE,0,FALSE,0,FALSE,0,TRUE,371,FALSE,0,61,114,8.43,7.43,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,86.81,52.27,46.07,2610.37,NA,NA,NA,2300.35,NA,378.22,706.85,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-23,6,0,6,427,FALSE,0,FALSE,0,FALSE,0,TRUE,377,FALSE,0,59,116,8,7.43,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,37.2,49.6,46.07,2647.57,NA,NA,NA,2337.55,NA,365.82,719.25,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-24,7,0,7,434,FALSE,0,FALSE,0,FALSE,0,TRUE,384,FALSE,0,57,114,7.29,7.07,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,43.4,45.2,43.84,2690.97,NA,NA,NA,2380.95,NA,353.42,706.85,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-25,7,0,7,441,FALSE,0,FALSE,0,FALSE,0,TRUE,391,FALSE,0,59,111,7.14,6.79,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,43.4,44.27,42.1,2734.38,NA,NA,NA,2424.36,NA,365.82,688.24,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-26,0,0,0,441,FALSE,0,FALSE,0,FALSE,0,TRUE,391,FALSE,0,56,110,6.14,6.93,NA,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,0,38.07,42.97,2734.38,NA,NA,NA,2424.36,NA,347.22,682.04,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-27,7,0,7,448,FALSE,0,FALSE,0,FALSE,0,TRUE,398,FALSE,0,51,104,6.43,6.64,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,43.4,39.87,41.17,2777.78,NA,NA,NA,2467.76,NA,316.22,644.84,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-28,9,0,9,457,FALSE,0,FALSE,0,FALSE,0,TRUE,407,FALSE,0,50,103,6,6.36,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,55.8,37.2,39.43,2833.58,NA,NA,NA,2523.56,NA,310.02,638.64,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-29,7,1,6,464,FALSE,0,FALSE,0,FALSE,0,TRUE,414,FALSE,0,43,104,5.14,5.71,14.3,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,43.4,31.87,35.4,2876.98,NA,NA,NA,2566.96,NA,266.62,644.84,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-30,8,0,8,472,FALSE,0,FALSE,0,FALSE,0,TRUE,422,FALSE,0,45,104,5.86,5.71,0,2.04,TRUE,11.9,1.8,2.2,12,13.6,16128,49.6,36.33,35.4,2926.59,NA,NA,NA,2616.57,NA,279.02,644.84,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-07-31,4,0,4,476,FALSE,0,FALSE,0,FALSE,0,TRUE,426,FALSE,0,42,99,6,5.79,0,2.04,TRUE,11.9,1.8,2.2,12,13.6,16128,24.8,37.2,35.9,2951.39,NA,NA,NA,2641.37,NA,260.42,613.84,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-08-01,1,0,1,477,FALSE,0,FALSE,0,FALSE,0,TRUE,427,FALSE,0,36,95,5.57,5.29,0,2.04,TRUE,11.9,1.8,2.2,12,13.6,16128,6.2,34.54,32.8,2957.59,NA,NA,NA,2647.57,NA,223.21,589.04,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-08-02,5,0,5,482,FALSE,0,FALSE,0,FALSE,0,TRUE,432,FALSE,0,41,97,5.29,5.43,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,31,32.8,33.67,2988.59,NA,NA,NA,2678.57,NA,254.22,601.44,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-08-03,8,0,8,490,FALSE,0,FALSE,0,FALSE,0,TRUE,440,FALSE,0,42,93,5,5.79,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,49.6,31,35.9,3038.19,NA,NA,NA,2728.17,NA,260.42,576.64,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-08-04,6,0,6,496,FALSE,0,FALSE,0,FALSE,0,TRUE,446,FALSE,0,39,89,5.57,6,0,0,TRUE,11.9,1.8,2.2,12,13.6,16128,37.2,34.54,37.2,3075.4,NA,NA,NA,2765.38,NA,241.82,551.84,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-08-05,5,0,5,501,FALSE,0,FALSE,0,FALSE,0,TRUE,451,FALSE,0,37,80,5.43,6.57,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,31,33.67,40.74,3106.4,NA,NA,NA,2796.38,NA,229.41,496.03,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
2020-08-06,6,0,6,507,FALSE,0,FALSE,0,FALSE,0,TRUE,457,FALSE,0,35,80,5,6.64,0,NA,TRUE,11.9,1.8,2.2,12,13.6,16128,37.2,31,41.17,3143.6,NA,NA,NA,2833.58,NA,217.01,496.03,1,35,"COVID19Tests","2021-03-23_07-48-19","day","all","AI"
